protein_id	DePP_85	PhageRBPdetect	DepoScope	DepoRanker	SpikeHunter	dbCAN	IPR	phold_glycan_tailspike	total_sources
GCF_003036505.1__phage0__122	1	1	1	1	1	1	1	1	8
GCF_003036505.1__phage0__138	1	1	1	1	1	1	1	1	8
GCF_014289415.1__phage6__1439	1	1	1	1	1	1	1	1	8
GCF_014289415.1__phage6__1430	1	1	1	1	1	1	1	1	8
GCF_014289415.1__phage6__1432	1	1	1	1	1	1	1	1	8
GCF_019042775.1__phage2__44	1	1	1	1	1	1	1	1	8
GCF_019042775.1__phage2__35	1	1	1	1	1	1	1	1	8
GCF_019042775.1__phage10__107	1	1	1	1	1	1	1	1	8
GCF_902164905.1__phage1__26	1	1	1	1	1	1	1	1	8
GCF_905331345.1__phage2__2561	1	1	1	1	1	1	1	1	8
GCF_900407095.1__phage14__222	1	1	1	1	1	1	1	1	8
GCF_010586985.1__phage11__4054	1	1	1	1	1	1	1	1	8
GCF_010586985.1__phage11__4046	1	1	1	1	1	1	1	1	8
GCF_010586985.1__phage15__4624	1	1	1	1	1	1	1	1	8
GCF_010586985.1__phage4__1444	1	1	1	1	1	1	1	1	8
GCF_010586985.1__phage3__547	1	1	1	1	1	1	1	1	8
GCF_010586985.1__phage3__566	1	1	1	1	1	1	1	1	8
GCF_010586985.1__phage3__562	1	1	1	1	1	1	1	1	8
GCF_004311005.1__phage6__8	1	1	1	1	1	1	1	1	8
GCF_004311005.1__phage6__19	1	1	1	1	1	1	1	1	8
GCF_003382195.1__phage16__217	1	1	1	1	1	1	1	1	8
GCF_019930055.1__phage0__38	1	1	1	1	1	1	1	1	8
GCF_019930055.1__phage0__47	1	1	1	1	1	1	1	1	8
GCF_016634635.1__phage1__1	1	1	1	1	1	1	1	1	8
GCF_018109085.1__phage15__31	1	1	1	1	1	1	1	1	8
GCF_019678825.1__phage3__124	1	1	1	1	1	1	1	1	8
GCF_019678825.1__phage3__120	1	1	1	1	1	1	1	1	8
GCF_013926505.1__phage6__1240	1	1	1	1	1	1	1	1	8
GCF_900514835.1__phage9__0	1	1	1	1	1	1	1	1	8
GCF_905335775.1__phage4__13	1	1	1	1	1	1	1	1	8
GCF_015992385.1__phage7__3265	1	1	1	1	1	1	1	1	8
GCF_001663535.1__phage10__351	1	1	1	1	1	1	1	1	8
GCF_019401005.1__phage11__216	1	1	1	1	1	1	1	1	8
GCF_019401005.1__phage11__228	1	1	1	1	1	1	1	1	8
GCF_021484985.1__phage15__3015	1	1	1	1	1	1	1	1	8
GCF_015721605.1__phage8__137	1	1	1	1	1	1	1	1	8
GCF_900501015.1__phage27__2	1	1	1	1	1	1	1	1	8
GCF_002184745.2__phage10__117	1	1	1	1	1	1	1	1	8
GCF_018274945.1__phage7__227	1	1	1	1	1	1	1	1	8
GCF_018274945.1__phage5__219	1	1	1	1	1	1	1	1	8
GCF_018449065.1__phage5__1403	1	1	1	1	1	1	1	1	8
GCF_018449065.1__phage12__2890	1	1	1	1	1	1	1	1	8
GCF_013103315.1__phage7__336	1	1	1	1	1	1	1	1	8
GCF_011764365.2__phage19__203	1	1	1	1	1	1	1	1	8
GCF_020830225.1__phage7__0	1	1	1	1	1	1	1	1	8
GCF_019930355.1__phage4__0	1	1	1	1	1	1	1	1	8
GCF_014103065.1__phage26__3711	1	1	1	1	1	1	1	1	8
GCF_014103065.1__phage24__2367	1	1	1	1	1	1	1	1	8
GCF_014103065.1__phage15__0	1	1	1	1	1	1	1	1	8
GCF_014103065.1__phage18__566	1	1	1	1	1	1	1	1	8
GCF_018275225.1__phage11__229	1	1	1	1	1	1	1	1	8
GCF_016595605.1__phage36__3423	1	1	1	1	1	1	1	1	8
GCF_013736155.1__phage9__3159	1	1	1	1	1	1	1	1	8
GCF_013736155.1__phage2__1212	1	1	1	1	1	1	1	1	8
GCF_011075315.1__phage26__20	1	1	1	1	1	1	1	1	8
GCF_004830605.1__phage12__0	1	1	1	1	1	1	1	1	8
GCF_004212455.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_004212455.1__phage8__37	1	1	1	1	1	1	1	1	8
GCF_900498455.1__phage1__164	1	1	1	1	1	1	1	1	8
GCF_013745295.1__phage2__1302	1	1	1	1	1	1	1	1	8
GCF_013745295.1__phage2__1290	1	1	1	1	1	1	1	1	8
GCF_013745295.1__phage5__2813	1	1	1	1	1	1	1	1	8
GCF_013745295.1__phage5__2810	1	1	1	1	1	1	1	1	8
GCF_002851415.1__phage27__53	1	1	1	1	1	1	1	1	8
GCF_021518505.1__phage12__119	1	1	1	1	1	1	1	1	8
GCF_021518505.1__phage8__252	1	1	1	1	1	1	1	1	8
GCF_021518505.1__phage8__249	1	1	1	1	1	1	1	1	8
GCF_003186535.1__phage6__2922	1	1	1	1	1	1	1	1	8
GCF_003186535.1__phage4__2700	1	1	1	1	1	1	1	1	8
GCF_003186535.1__phage4__2710	1	1	1	1	1	1	1	1	8
GCF_003186535.1__phage4__2713	1	1	1	1	1	1	1	1	8
GCF_018885345.1__phage5__1405	1	1	1	1	1	1	1	1	8
GCF_018885345.1__phage5__1394	1	1	1	1	1	1	1	1	8
GCF_009002435.1__phage19__4637	1	1	1	1	1	1	1	1	8
GCF_009002435.1__phage19__4634	1	1	1	1	1	1	1	1	8
GCF_009002435.1__phage7__1513	1	1	1	1	1	1	1	1	8
GCF_009002435.1__phage15__3304	1	1	1	1	1	1	1	1	8
GCF_009002435.1__phage15__3308	1	1	1	1	1	1	1	1	8
GCF_009002435.1__phage12__2106	1	1	1	1	1	1	1	1	8
GCF_009002435.1__phage16__3494	1	1	1	1	1	1	1	1	8
GCF_014289945.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_014289945.1__phage18__627	1	1	1	1	1	1	1	1	8
GCF_014289945.1__phage18__634	1	1	1	1	1	1	1	1	8
GCF_004313165.1__phage4__341	1	1	1	1	1	1	1	1	8
GCF_900504215.1__phage5__248	1	1	1	1	1	1	1	1	8
GCF_900501535.1__phage0__236	1	1	1	1	1	1	1	1	8
GCF_002856485.1__phage2__77	1	1	1	1	1	1	1	1	8
GCF_020520185.1__phage19__4113	1	1	1	1	1	1	1	1	8
GCF_020520185.1__phage9__2478	1	1	1	1	1	1	1	1	8
GCF_010183685.1__phage12__1570	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage11__3057	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage11__3077	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage7__2514	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage7__2517	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage2__1152	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage10__2970	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage12__3408	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage12__3427	1	1	1	1	1	1	1	1	8
GCF_900452095.1__phage14__2692	1	1	1	1	1	1	1	1	8
GCF_900452095.1__phage14__2697	1	1	1	1	1	1	1	1	8
GCF_002910655.1__phage3__14	1	1	1	1	1	1	1	1	8
GCF_900510655.1__phage14__1572	1	1	1	1	1	1	1	1	8
GCF_013376535.2__phage4__1109	1	1	1	1	1	1	1	1	8
GCF_013376535.2__phage4__1123	1	1	1	1	1	1	1	1	8
GCF_900511875.1__phage10__503	1	1	1	1	1	1	1	1	8
GCF_900515475.1__phage6__1	1	1	1	1	1	1	1	1	8
GCF_016801575.1__phage2__1096	1	1	1	1	1	1	1	1	8
GCF_900514625.1__phage17__362	1	1	1	1	1	1	1	1	8
GCF_900514625.1__phage17__370	1	1	1	1	1	1	1	1	8
GCF_016527085.1__phage1__69	1	1	1	1	1	1	1	1	8
GCF_013155005.1__phage7__67	1	1	1	1	1	1	1	1	8
GCF_013155005.1__phage7__70	1	1	1	1	1	1	1	1	8
GCF_020819545.1__phage6__9	1	1	1	1	1	1	1	1	8
GCF_001952835.1__phage4__2722	1	1	1	1	1	1	1	1	8
GCF_003261805.1__phage2__40	1	1	1	1	1	1	1	1	8
GCF_003261805.1__phage2__31	1	1	1	1	1	1	1	1	8
GCF_002850635.1__phage1__75	1	1	1	1	1	1	1	1	8
GCF_904865805.1__phage10__2955	1	1	1	1	1	1	1	1	8
GCF_900510015.1__phage17__206	1	1	1	1	1	1	1	1	8
GCF_900510015.1__phage17__209	1	1	1	1	1	1	1	1	8
GCF_014530455.1__phage27__2	1	1	1	1	1	1	1	1	8
GCF_004322955.1__phage8__3759	1	1	1	1	1	1	1	1	8
GCF_004322955.1__phage8__3767	1	1	1	1	1	1	1	1	8
GCF_003034425.1__phage4__57	1	1	1	1	1	1	1	1	8
GCF_019915345.1__phage23__396	1	1	1	1	1	1	1	1	8
GCF_002886365.1__phage1__95	1	1	1	1	1	1	1	1	8
GCF_019336325.1__phage13__206	1	1	1	1	1	1	1	1	8
GCF_900707025.1__phage9__1668	1	1	1	1	1	1	1	1	8
GCF_001902815.4__phage17__233	1	1	1	1	1	1	1	1	8
GCF_002854675.1__phage3__42	1	1	1	1	1	1	1	1	8
GCF_005239265.1__phage6__1339	1	1	1	1	1	1	1	1	8
GCF_902166895.1__phage18__4768	1	1	1	1	1	1	1	1	8
GCF_900501705.1__phage5__34	1	1	1	1	1	1	1	1	8
GCF_900501705.1__phage5__32	1	1	1	1	1	1	1	1	8
GCF_900501705.1__phage18__22	1	1	1	1	1	1	1	1	8
GCF_902166865.1__phage6__121	1	1	1	1	1	1	1	1	8
GCF_001471835.2__phage16__12	1	1	1	1	1	1	1	1	8
GCF_003664895.1__phage3__220	1	1	1	1	1	1	1	1	8
GCF_003664895.1__phage3__223	1	1	1	1	1	1	1	1	8
GCF_003195325.1__phage14__282	1	1	1	1	1	1	1	1	8
GCF_003195325.1__phage1__118	1	1	1	1	1	1	1	1	8
GCF_003195325.1__phage1__110	1	1	1	1	1	1	1	1	8
GCF_009888105.1__phage8__134	1	1	1	1	1	1	1	1	8
GCF_900509415.1__phage3__76	1	1	1	1	1	1	1	1	8
GCF_002181895.1__phage6__0	1	1	1	1	1	1	1	1	8
GCF_002795635.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_901420855.1__phage12__3000	1	1	1	1	1	1	1	1	8
GCF_900513115.1__phage5__1452	1	1	1	1	1	1	1	1	8
GCF_019927945.1__phage0__71	1	1	1	1	1	1	1	1	8
GCF_001548315.1__phage2__1712	1	1	1	1	1	1	1	1	8
GCF_017846445.1__phage10__1260	1	1	1	1	1	1	1	1	8
GCF_017846445.1__phage8__402	1	1	1	1	1	1	1	1	8
GCF_021532795.1__phage13__77	1	1	1	1	1	1	1	1	8
GCF_021532795.1__phage13__67	1	1	1	1	1	1	1	1	8
GCF_004311865.1__phage2__363	1	1	1	1	1	1	1	1	8
GCF_002838125.1__phage19__15	1	1	1	1	1	1	1	1	8
GCF_013704985.1__phage7__2021	1	1	1	1	1	1	1	1	8
GCF_013704985.1__phage10__2774	1	1	1	1	1	1	1	1	8
GCF_013704985.1__phage8__2525	1	1	1	1	1	1	1	1	8
GCF_012952505.1__phage0__35	1	1	1	1	1	1	1	1	8
GCF_900515895.1__phage6__233	1	1	1	1	1	1	1	1	8
GCF_900515895.1__phage6__225	1	1	1	1	1	1	1	1	8
GCF_900774485.1__phage0__123	1	1	1	1	1	1	1	1	8
GCF_900774485.1__phage0__114	1	1	1	1	1	1	1	1	8
GCF_900774485.1__phage3__948	1	1	1	1	1	1	1	1	8
GCF_900774485.1__phage3__945	1	1	1	1	1	1	1	1	8
GCF_900507345.1__phage12__121	1	1	1	1	1	1	1	1	8
GCF_900507345.1__phage12__137	1	1	1	1	1	1	1	1	8
GCF_009931175.1__phage5__1289	1	1	1	1	1	1	1	1	8
GCF_009931175.1__phage5__1277	1	1	1	1	1	1	1	1	8
GCF_002290285.1__phage0__37	1	1	1	1	1	1	1	1	8
GCF_006130295.1__phage0__23	1	1	1	1	1	1	1	1	8
GCF_006130295.1__phage0__12	1	1	1	1	1	1	1	1	8
GCF_900515075.1__phage13__307	1	1	1	1	1	1	1	1	8
GCF_002186855.1__phage15__100	1	1	1	1	1	1	1	1	8
GCF_020178075.1__phage0__3	1	1	1	1	1	1	1	1	8
GCF_020178075.1__phage3__4	1	1	1	1	1	1	1	1	8
GCF_021373415.1__phage8__54	1	1	1	1	1	1	1	1	8
GCF_021373415.1__phage8__46	1	1	1	1	1	1	1	1	8
GCF_001631645.1__phage25__67	1	1	1	1	1	1	1	1	8
GCF_001631645.1__phage3__4	1	1	1	1	1	1	1	1	8
GCF_003965875.1__phage1__2	1	1	1	1	1	1	1	1	8
GCF_003184005.1__phage21__54	1	1	1	1	1	1	1	1	8
GCF_002181265.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_002935505.2__phage1__66	1	1	1	1	1	1	1	1	8
GCF_013724605.1__phage6__1927	1	1	1	1	1	1	1	1	8
GCF_013724605.1__phage12__3068	1	1	1	1	1	1	1	1	8
GCF_003195145.1__phage11__8	1	1	1	1	1	1	1	1	8
GCF_003664755.1__phage17__10	1	1	1	1	1	1	1	1	8
GCF_016635995.1__phage1__85	1	1	1	1	1	1	1	1	8
GCF_016635995.1__phage1__96	1	1	1	1	1	1	1	1	8
GCF_900502335.1__phage5__127	1	1	1	1	1	1	1	1	8
GCF_900502335.1__phage5__115	1	1	1	1	1	1	1	1	8
GCF_013450405.1__phage0__30	1	1	1	1	1	1	1	1	8
GCF_013450405.1__phage0__17	1	1	1	1	1	1	1	1	8
GCF_002264565.1__phage1__187	1	1	1	1	1	1	1	1	8
GCF_020525785.1__phage2__1248	1	1	1	1	1	1	1	1	8
GCF_014286675.1__phage1__1446	1	1	1	1	1	1	1	1	8
GCF_902159075.1__phage26__0	1	1	1	1	1	1	1	1	8
GCF_902159075.1__phage3__69	1	1	1	1	1	1	1	1	8
GCF_902705795.1__phage8__0	1	1	1	1	1	1	1	1	8
GCF_900509905.1__phage19__468	1	1	1	1	1	1	1	1	8
GCF_900509905.1__phage19__460	1	1	1	1	1	1	1	1	8
GCF_019771915.1__phage0__153	1	1	1	1	1	1	1	1	8
GCF_900508575.1__phage12__30	1	1	1	1	1	1	1	1	8
GCF_001022235.1__phage9__3339	1	1	1	1	1	1	1	1	8
GCF_900622585.1__phage4__2783	1	1	1	1	1	1	1	1	8
GCF_900622585.1__phage4__2780	1	1	1	1	1	1	1	1	8
GCF_021261925.1__phage1__95	1	1	1	1	1	1	1	1	8
GCF_008120305.1__phage13__0	1	1	1	1	1	1	1	1	8
GCF_008120305.1__phage8__93	1	1	1	1	1	1	1	1	8
GCF_904866335.1__phage5__3135	1	1	1	1	1	1	1	1	8
GCF_904866335.1__phage5__3138	1	1	1	1	1	1	1	1	8
GCF_904866335.1__phage5__3153	1	1	1	1	1	1	1	1	8
GCF_001720705.1__phage5__68	1	1	1	1	1	1	1	1	8
GCF_002967835.1__phage9__29	1	1	1	1	1	1	1	1	8
GCF_900509535.1__phage9__31	1	1	1	1	1	1	1	1	8
GCF_000826795.1__phage26__119	1	1	1	1	1	1	1	1	8
GCF_012274385.1__phage9__4	1	1	1	1	1	1	1	1	8
GCF_900512685.1__phage7__2	1	1	1	1	1	1	1	1	8
GCF_922823425.1__phage9__2000	1	1	1	1	1	1	1	1	8
GCF_018275015.1__phage11__2	1	1	1	1	1	1	1	1	8
GCF_900504595.1__phage19__120	1	1	1	1	1	1	1	1	8
GCF_900504595.1__phage20__70	1	1	1	1	1	1	1	1	8
GCF_014283115.1__phage6__1116	1	1	1	1	1	1	1	1	8
GCF_900502405.1__phage9__37	1	1	1	1	1	1	1	1	8
GCF_002187545.1__phage0__55	1	1	1	1	1	1	1	1	8
GCF_002187545.1__phage2__163	1	1	1	1	1	1	1	1	8
GCF_002187545.1__phage2__160	1	1	1	1	1	1	1	1	8
GCF_002187545.1__phage4__55	1	1	1	1	1	1	1	1	8
GCF_011769805.1__phage11__4155	1	1	1	1	1	1	1	1	8
GCF_011769805.1__phage11__4164	1	1	1	1	1	1	1	1	8
GCF_003591535.1__phage18__104	1	1	1	1	1	1	1	1	8
GCF_900513745.1__phage24__10	1	1	1	1	1	1	1	1	8
GCF_900513745.1__phage10__194	1	1	1	1	1	1	1	1	8
GCF_900513745.1__phage10__202	1	1	1	1	1	1	1	1	8
GCF_900513745.1__phage4__0	1	1	1	1	1	1	1	1	8
GCF_900513745.1__phage16__0	1	1	1	1	1	1	1	1	8
GCF_002855195.1__phage3__166	1	1	1	1	1	1	1	1	8
GCF_018107825.1__phage13__93	1	1	1	1	1	1	1	1	8
GCF_900502615.1__phage14__177	1	1	1	1	1	1	1	1	8
GCF_900502615.1__phage16__161	1	1	1	1	1	1	1	1	8
GCF_900502615.1__phage16__165	1	1	1	1	1	1	1	1	8
GCF_020251765.1__phage19__258	1	1	1	1	1	1	1	1	8
GCF_020251765.1__phage2__27	1	1	1	1	1	1	1	1	8
GCF_020251765.1__phage2__35	1	1	1	1	1	1	1	1	8
GCF_016780145.1__phage1__1385	1	1	1	1	1	1	1	1	8
GCF_010671585.1__phage2__45	1	1	1	1	1	1	1	1	8
GCF_900514015.1__phage11__101	1	1	1	1	1	1	1	1	8
GCF_019428285.1__phage15__4	1	1	1	1	1	1	1	1	8
GCF_019428285.1__phage15__1	1	1	1	1	1	1	1	1	8
GCF_014856275.1__phage3__193	1	1	1	1	1	1	1	1	8
GCF_019930325.1__phage4__233	1	1	1	1	1	1	1	1	8
GCF_019930325.1__phage3__165	1	1	1	1	1	1	1	1	8
GCF_018275205.1__phage10__35	1	1	1	1	1	1	1	1	8
GCF_003966115.1__phage20__41	1	1	1	1	1	1	1	1	8
GCF_003966115.1__phage8__41	1	1	1	1	1	1	1	1	8
GCF_003966115.1__phage16__0	1	1	1	1	1	1	1	1	8
GCF_001317245.2__phage0__38	1	1	1	1	1	1	1	1	8
GCF_001317245.2__phage0__41	1	1	1	1	1	1	1	1	8
GCF_900503695.1__phage14__30	1	1	1	1	1	1	1	1	8
GCF_013134175.1__phage14__21	1	1	1	1	1	1	1	1	8
GCF_900505255.1__phage26__0	1	1	1	1	1	1	1	1	8
GCF_900510795.1__phage9__196	1	1	1	1	1	1	1	1	8
GCF_900510795.1__phage9__203	1	1	1	1	1	1	1	1	8
GCF_000498775.2__phage6__1411	1	1	1	1	1	1	1	1	8
GCF_000498775.2__phage6__1422	1	1	1	1	1	1	1	1	8
GCF_002903005.1__phage5__475	1	1	1	1	1	1	1	1	8
GCF_002903005.1__phage18__4227	1	1	1	1	1	1	1	1	8
GCF_002903005.1__phage18__4210	1	1	1	1	1	1	1	1	8
GCF_017898165.1__phage25__273	1	1	1	1	1	1	1	1	8
GCF_014169355.1__phage11__4027	1	1	1	1	1	1	1	1	8
GCF_014169355.1__phage11__4024	1	1	1	1	1	1	1	1	8
GCF_003592035.1__phage13__61	1	1	1	1	1	1	1	1	8
GCF_003592035.1__phage8__113	1	1	1	1	1	1	1	1	8
GCF_021532735.1__phage6__22	1	1	1	1	1	1	1	1	8
GCF_009387945.1__phage3__1172	1	1	1	1	1	1	1	1	8
GCF_900509675.1__phage17__328	1	1	1	1	1	1	1	1	8
GCF_902155925.1__phage10__1853	1	1	1	1	1	1	1	1	8
GCF_900510465.1__phage19__569	1	1	1	1	1	1	1	1	8
GCF_021520615.1__phage8__158	1	1	1	1	1	1	1	1	8
GCF_007115325.1__phage11__57	1	1	1	1	1	1	1	1	8
GCF_900622605.1__phage7__2883	1	1	1	1	1	1	1	1	8
GCF_011077405.1__phage25__25	1	1	1	1	1	1	1	1	8
GCF_003196185.1__phage18__71	1	1	1	1	1	1	1	1	8
GCF_014104095.1__phage4__1100	1	1	1	1	1	1	1	1	8
GCF_014104095.1__phage4__1097	1	1	1	1	1	1	1	1	8
GCF_014526235.1__phage22__1	1	1	1	1	1	1	1	1	8
GCF_004311785.1__phage1__262	1	1	1	1	1	1	1	1	8
GCF_001908515.1__phage22__4827	1	1	1	1	1	1	1	1	8
GCF_019703245.1__phage8__2789	1	1	1	1	1	1	1	1	8
GCF_002248115.2__phage5__1772	1	1	1	1	1	1	1	1	8
GCF_002248115.2__phage5__1769	1	1	1	1	1	1	1	1	8
GCF_905331355.1__phage1__253	1	1	1	1	1	1	1	1	8
GCF_020080145.1__phage0__279	1	1	1	1	1	1	1	1	8
GCF_020080145.1__phage2__542	1	1	1	1	1	1	1	1	8
GCF_002936595.2__phage6__0	1	1	1	1	1	1	1	1	8
GCF_002248055.2__phage3__2667	1	1	1	1	1	1	1	1	8
GCF_002248055.2__phage3__2670	1	1	1	1	1	1	1	1	8
GCF_904865685.1__phage9__3691	1	1	1	1	1	1	1	1	8
GCF_904865685.1__phage9__3695	1	1	1	1	1	1	1	1	8
GCF_018066665.1__phage9__5	1	1	1	1	1	1	1	1	8
GCF_900511215.1__phage9__116	1	1	1	1	1	1	1	1	8
GCF_013282295.1__phage2__1424	1	1	1	1	1	1	1	1	8
GCF_013282295.1__phage2__1421	1	1	1	1	1	1	1	1	8
GCF_013282295.1__phage5__2731	1	1	1	1	1	1	1	1	8
GCF_013282295.1__phage5__2728	1	1	1	1	1	1	1	1	8
GCF_020736285.1__phage5__1386	1	1	1	1	1	1	1	1	8
GCF_002851155.1__phage2__126	1	1	1	1	1	1	1	1	8
GCF_002851155.1__phage2__113	1	1	1	1	1	1	1	1	8
GCF_015289145.1__phage4__1426	1	1	1	1	1	1	1	1	8
GCF_903815635.1__phage9__210	1	1	1	1	1	1	1	1	8
GCF_900510575.1__phage6__46	1	1	1	1	1	1	1	1	8
GCF_001613645.1__phage6__6	1	1	1	1	1	1	1	1	8
GCF_902158865.1__phage4__4	1	1	1	1	1	1	1	1	8
GCF_014105655.1__phage6__53	1	1	1	1	1	1	1	1	8
GCF_014105655.1__phage6__42	1	1	1	1	1	1	1	1	8
GCF_014105655.1__phage5__85	1	1	1	1	1	1	1	1	8
GCF_922826575.1__phage5__1379	1	1	1	1	1	1	1	1	8
GCF_012241635.1__phage12__2443	1	1	1	1	1	1	1	1	8
GCF_011045595.1__phage8__2927	1	1	1	1	1	1	1	1	8
GCF_011045595.1__phage8__2925	1	1	1	1	1	1	1	1	8
GCF_900498575.1__phage1__223	1	1	1	1	1	1	1	1	8
GCF_900498575.1__phage1__220	1	1	1	1	1	1	1	1	8
GCF_900200035.1__phage6__74	1	1	1	1	1	1	1	1	8
GCF_900509795.1__phage5__1531	1	1	1	1	1	1	1	1	8
GCF_003195315.1__phage11__16	1	1	1	1	1	1	1	1	8
GCF_003195315.1__phage11__2	1	1	1	1	1	1	1	1	8
GCF_003195315.1__phage0__175	1	1	1	1	1	1	1	1	8
GCF_003195315.1__phage3__113	1	1	1	1	1	1	1	1	8
GCF_900451825.1__phage9__1734	1	1	1	1	1	1	1	1	8
GCF_900451825.1__phage15__2557	1	1	1	1	1	1	1	1	8
GCF_900451825.1__phage14__2482	1	1	1	1	1	1	1	1	8
GCF_003196355.1__phage4__13	1	1	1	1	1	1	1	1	8
GCF_004311245.1__phage0__229	1	1	1	1	1	1	1	1	8
GCF_016636135.1__phage0__5	1	1	1	1	1	1	1	1	8
GCF_016636135.1__phage12__4	1	1	1	1	1	1	1	1	8
GCF_016636135.1__phage12__1	1	1	1	1	1	1	1	1	8
GCF_002164805.3__phage9__2699	1	1	1	1	1	1	1	1	8
GCF_002164805.3__phage12__3316	1	1	1	1	1	1	1	1	8
GCF_900511745.1__phage19__53	1	1	1	1	1	1	1	1	8
GCF_002936565.2__phage0__49	1	1	1	1	1	1	1	1	8
GCF_002853825.1__phage4__4	1	1	1	1	1	1	1	1	8
GCF_002853825.1__phage4__1	1	1	1	1	1	1	1	1	8
GCF_009710205.1__phage2__111	1	1	1	1	1	1	1	1	8
GCF_009710205.1__phage2__114	1	1	1	1	1	1	1	1	8
GCF_002753355.1__phage3__1788	1	1	1	1	1	1	1	1	8
GCF_002753355.1__phage1__1398	1	1	1	1	1	1	1	1	8
GCF_900506735.1__phage22__334	1	1	1	1	1	1	1	1	8
GCF_019444635.1__phage1__681	1	1	1	1	1	1	1	1	8
GCF_003037715.1__phage1__112	1	1	1	1	1	1	1	1	8
GCF_004313725.1__phage5__268	1	1	1	1	1	1	1	1	8
GCF_900087895.1__phage11__17	1	1	1	1	1	1	1	1	8
GCF_900087895.1__phage16__1229	1	1	1	1	1	1	1	1	8
GCF_021261505.1__phage11__427	1	1	1	1	1	1	1	1	8
GCF_900501475.1__phage8__247	1	1	1	1	1	1	1	1	8
GCF_019166175.1__phage5__124	1	1	1	1	1	1	1	1	8
GCF_015666635.1__phage17__15	1	1	1	1	1	1	1	1	8
GCF_900514235.1__phage11__306	1	1	1	1	1	1	1	1	8
GCF_900514235.1__phage10__67	1	1	1	1	1	1	1	1	8
GCF_900451815.1__phage15__4476	1	1	1	1	1	1	1	1	8
GCF_900451815.1__phage10__3792	1	1	1	1	1	1	1	1	8
GCF_900498435.1__phage4__36	1	1	1	1	1	1	1	1	8
GCF_012274355.1__phage2__69	1	1	1	1	1	1	1	1	8
GCF_012274355.1__phage2__57	1	1	1	1	1	1	1	1	8
GCF_015321445.1__phage4__13	1	1	1	1	1	1	1	1	8
GCF_900514415.1__phage26__164	1	1	1	1	1	1	1	1	8
GCF_900514415.1__phage2__71	1	1	1	1	1	1	1	1	8
GCF_902704295.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_902704295.1__phage13__10	1	1	1	1	1	1	1	1	8
GCF_902704295.1__phage0__0	1	1	1	1	1	1	1	1	8
GCF_902704295.1__phage5__1191	1	1	1	1	1	1	1	1	8
GCF_019928365.1__phage16__6	1	1	1	1	1	1	1	1	8
GCF_900515865.1__phage10__75	1	1	1	1	1	1	1	1	8
GCF_900515865.1__phage5__633	1	1	1	1	1	1	1	1	8
GCF_009661415.2__phage8__2341	1	1	1	1	1	1	1	1	8
GCF_021229795.1__phage9__3134	1	1	1	1	1	1	1	1	8
GCF_004313045.1__phage7__229	1	1	1	1	1	1	1	1	8
GCF_013782105.1__phage4__1731	1	1	1	1	1	1	1	1	8
GCF_902156315.1__phage11__2897	1	1	1	1	1	1	1	1	8
GCF_017086485.1__phage6__2271	1	1	1	1	1	1	1	1	8
GCF_019928625.1__phage1__53	1	1	1	1	1	1	1	1	8
GCF_003225815.1__phage2__1088	1	1	1	1	1	1	1	1	8
GCF_000019565.1__phage12__3935	1	1	1	1	1	1	1	1	8
GCF_004313025.1__phage0__147	1	1	1	1	1	1	1	1	8
GCF_004313025.1__phage0__135	1	1	1	1	1	1	1	1	8
GCF_018271665.1__phage1__113	1	1	1	1	1	1	1	1	8
GCF_021228855.1__phage11__4208	1	1	1	1	1	1	1	1	8
GCF_900506495.1__phage9__152	1	1	1	1	1	1	1	1	8
GCF_900506495.1__phage22__292	1	1	1	1	1	1	1	1	8
GCF_900506495.1__phage27__17	1	1	1	1	1	1	1	1	8
GCF_900451165.1__phage10__3027	1	1	1	1	1	1	1	1	8
GCF_003861065.1__phage7__3241	1	1	1	1	1	1	1	1	8
GCF_004311125.1__phage11__71	1	1	1	1	1	1	1	1	8
GCF_008693425.1__phage5__4050	1	1	1	1	1	1	1	1	8
GCF_904866465.1__phage3__1996	1	1	1	1	1	1	1	1	8
GCF_904866465.1__phage3__1993	1	1	1	1	1	1	1	1	8
GCF_003324315.1__phage0__5	1	1	1	1	1	1	1	1	8
GCF_003324315.1__phage4__902	1	1	1	1	1	1	1	1	8
GCF_003324315.1__phage12__3149	1	1	1	1	1	1	1	1	8
GCF_003324315.1__phage8__2380	1	1	1	1	1	1	1	1	8
GCF_018138445.1__phage1__604	1	1	1	1	1	1	1	1	8
GCF_011028255.1__phage12__333	1	1	1	1	1	1	1	1	8
GCF_018107865.1__phage11__93	1	1	1	1	1	1	1	1	8
GCF_008756815.1__phage4__52	1	1	1	1	1	1	1	1	8
